sample_name	SRA_Run	GEO_Sample	GEO_Sample_Title
F2S4_160405_010_D01	SRR7328856	GSM3189929	VISp_Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160405_021_H01	SRR7328857	GSM3189929	VISp_Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160405_010_E01	SRR7328858	GSM3189929	VISp_Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_171122_007_A01	SRR7328953	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_008_B01	SRR7328954	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_008_C01	SRR7328955	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_008_D01	SRR7328956	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_008_E01	SRR7328957	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_008_F01	SRR7328958	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_008_G01	SRR7328959	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_008_H01	SRR7328960	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_009_A01	SRR7328961	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_009_B01	SRR7328962	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_009_C01	SRR7328963	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_007_B01	SRR7328964	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_009_D01	SRR7328965	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_009_E01	SRR7328966	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_009_F01	SRR7328967	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_009_G01	SRR7328968	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_009_H01	SRR7328969	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_010_A01	SRR7328970	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_010_B01	SRR7328971	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_010_C01	SRR7328972	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_010_D01	SRR7328973	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_010_E01	SRR7328974	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_007_C01	SRR7328975	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_010_F01	SRR7328976	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_010_G01	SRR7328977	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_010_H01	SRR7328978	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_011_A01	SRR7328979	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_011_B01	SRR7328980	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_011_C01	SRR7328981	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_011_D01	SRR7328982	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_011_E01	SRR7328983	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_011_F01	SRR7328984	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_011_G01	SRR7328985	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_007_D01	SRR7328986	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_011_H01	SRR7328987	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_012_A01	SRR7328988	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_012_B01	SRR7328989	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_012_C01	SRR7328990	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_012_D01	SRR7328991	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_012_E01	SRR7328992	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_012_F01	SRR7328993	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_012_G01	SRR7328994	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_012_H01	SRR7328995	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_013_A01	SRR7328996	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_007_E01	SRR7328997	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_013_B01	SRR7328998	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_013_C01	SRR7328999	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_013_D01	SRR7329000	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_013_E01	SRR7329001	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_013_F01	SRR7329002	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_013_G01	SRR7329003	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_013_H01	SRR7329004	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_017_A01	SRR7329005	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_017_B01	SRR7329006	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_017_C01	SRR7329007	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_007_F01	SRR7329008	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_017_D01	SRR7329009	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_007_G01	SRR7329010	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_007_H01	SRR7329011	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_171122_008_A01	SRR7329012	GSM3189930	VISp_Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt_No Injection_1
F2S4_161103_007_A01	SRR7329013	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_007_B01	SRR7329014	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_007_C01	SRR7329015	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_007_D01	SRR7329016	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_007_E01	SRR7329017	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_007_F01	SRR7329018	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_007_G01	SRR7329019	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_007_H01	SRR7329020	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_008_A01	SRR7329021	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_008_B01	SRR7329022	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_008_C01	SRR7329023	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_161103_008_A01	SRR7329024	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_008_D01	SRR7329025	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_008_E01	SRR7329026	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_008_F01	SRR7329027	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_008_G01	SRR7329028	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_008_H01	SRR7329029	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_009_A01	SRR7329030	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_009_B01	SRR7329031	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_009_C01	SRR7329032	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_009_D01	SRR7329033	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_009_E01	SRR7329034	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_161103_008_B01	SRR7329035	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_009_F01	SRR7329036	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_009_G01	SRR7329037	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_009_H01	SRR7329038	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_010_A01	SRR7329039	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_010_B01	SRR7329040	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_010_C01	SRR7329041	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_010_D01	SRR7329042	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_010_E01	SRR7329043	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_010_F01	SRR7329044	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_010_G01	SRR7329045	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_161103_008_C01	SRR7329046	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_010_H01	SRR7329047	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_011_A01	SRR7329048	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_011_B01	SRR7329049	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_011_C01	SRR7329050	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_011_D01	SRR7329051	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_011_E01	SRR7329052	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_011_F01	SRR7329053	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_011_G01	SRR7329054	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_011_H01	SRR7329055	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_012_A01	SRR7329056	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_161103_008_D01	SRR7329057	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_012_B01	SRR7329058	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_012_C01	SRR7329059	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_171114_001_A01	SRR7329060	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_171114_001_B01	SRR7329061	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_171114_001_C01	SRR7329062	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_171114_001_D01	SRR7329063	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_171114_001_E01	SRR7329064	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_171114_001_F01	SRR7329065	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_161103_008_E01	SRR7329066	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_161103_008_F01	SRR7329067	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_161103_008_G01	SRR7329068	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_170420_007_A01	SRR7329069	GSM3189931	VISp_Nkx2-1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_011_D01	SRR7329070	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_012_E01	SRR7329071	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_008_G01	SRR7329072	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_008_H01	SRR7329073	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_009_A01	SRR7329074	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_009_B01	SRR7329075	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_009_C01	SRR7329076	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_009_D01	SRR7329077	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_009_E01	SRR7329078	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_009_F01	SRR7329079	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_009_G01	SRR7329080	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160802_009_H01	SRR7329081	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_012_F01	SRR7329082	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_301_A01	SRR7329083	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_301_B01	SRR7329084	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_301_C01	SRR7329085	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_301_D01	SRR7329086	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_301_E01	SRR7329087	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_301_F01	SRR7329088	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_301_G01	SRR7329089	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_301_H01	SRR7329090	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_302_A01	SRR7329091	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_302_B01	SRR7329092	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_012_G01	SRR7329093	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_302_C01	SRR7329094	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_302_D01	SRR7329095	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_302_E01	SRR7329096	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_302_F01	SRR7329097	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_302_G01	SRR7329098	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_302_H01	SRR7329099	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_303_A01	SRR7329100	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_303_B01	SRR7329101	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_303_C01	SRR7329102	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_303_D01	SRR7329103	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_012_H01	SRR7329104	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_303_E01	SRR7329105	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_303_F01	SRR7329106	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_303_G01	SRR7329107	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_303_H01	SRR7329108	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_304_A01	SRR7329109	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_304_B01	SRR7329110	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_304_C01	SRR7329111	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_304_D01	SRR7329112	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_304_E01	SRR7329113	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_304_F01	SRR7329114	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_014_A01	SRR7329115	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_304_G01	SRR7329116	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F1S4_180108_304_H01	SRR7329117	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_014_B01	SRR7329118	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_014_C01	SRR7329119	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_014_D01	SRR7329120	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_014_E01	SRR7329121	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_014_F01	SRR7329122	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_011_E01	SRR7329123	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_014_G01	SRR7329124	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_014_H01	SRR7329125	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
F2S4_160616_015_A01	SRR7329126	GSM3189932	VISp_Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt_No Injection_1
